108		1		BSPO_0000078 and (BFO_0000050 some (BSPO_0000005 and (BFO_0000050 some UBERON_0000976))) 		PATO_0000463 			
108		1		BSPO_0000078 and (BFO_0000050 some (UBERON_0006984 and (BFO_0000050 some UBERON_0000976))) 					
108		1		BSPO_0000078 and (BFO_0000050 some (UBERON_0007029 and (BFO_0000050 some UBERON_0000976))) 					
108		1		BSPO_0000077 and (BFO_0000050 some UBERON_0000976) 		PHENOSCAPE_extends_from 		BSPO_0000078 and (BFO_0000050 some (BSPO_0000005 and (BFO_0000050 some UBERON_0000976))) 	
108		1						BSPO_0000078 and (BFO_0000050 some (UBERON_0006984 and (BFO_0000050 some UBERON_0000976))) 	
108		1						BSPO_0000078 and (BFO_0000050 some (UBERON_0007029 and (BFO_0000050 some UBERON_0000976))) 	
108		0		BSPO_0000077 and (BFO_0000050 some UBERON_0000976) 					
108		0		BSPO_0000078 and (BFO_0000050 some (BSPO_0000005 and (BFO_0000050 some UBERON_0000976))) 					
108		0		BSPO_0000078 and (BFO_0000050 some (UBERON_0006984 and (BFO_0000050 some UBERON_0000976))) 					
108		0		BSPO_0000078 and (BFO_0000050 some (UBERON_0007029 and (BFO_0000050 some UBERON_0000976))) 					
108		0		BSPO_0000077 and (BFO_0000050 some UBERON_0000976) 					
108		0		BSPO_0000078 and (BFO_0000050 some (BSPO_0000005 and (BFO_0000050 some UBERON_0000976))) 					
108		0		BSPO_0000078 and (BFO_0000050 some (UBERON_0006984 and (BFO_0000050 some UBERON_0000976))) 					
108		0		BSPO_0000078 and (BFO_0000050 some (UBERON_0007029 and (BFO_0000050 some UBERON_0000976))) 					
157		1		UBERON_0011598 		PATO_0000467 			
157		0		UBERON_0011598 		PATO_0000462 			
195		1		UBERON_0010290 		PATO_0000586 			
195		0		UBERON_0010290 		PATO_0000587 			
15		1							
81		1		UBERONTEMP_0eca0bcc-9e29-446d-bd9a-619176176347 and (BFO_0000050 some UBERON_4100005) 		PATO_0000467 			
81		1		UBERONTEMP_0eca0bcc-9e29-446d-bd9a-619176176347 and (BFO_0000050 some UBERON_4100005) 					
81		1		UBERON_4100005 		PATO_0000467 			
81		0		UBERONTEMP_0eca0bcc-9e29-446d-bd9a-619176176347 and (BFO_0000050 some UBERON_4100005) 		PATO_0000070 and (PHENOSCAPE_complement_of some PATO_0000467) 			
81		0		UBERONTEMP_0eca0bcc-9e29-446d-bd9a-619176176347 and (BFO_0000050 some UBERON_4100005) 					
81		0		UBERON_4100005 		PATO_0000070 and (PHENOSCAPE_complement_of some PATO_0000467) 			
84		0		UBERON_0002392 		PATO_0000467 			
84		1		UBERON_0002392 		PATO_0000462 			
193		1		UBERON_0001682 and (BSPO_0000120 some UBERON_0000468) 		PATO_0001645 		UBERON_0001682 and (BSPO_0000121 some UBERON_0000468) 	
193		1		UBERON_0004529 and (BFO_0000053 some PATO_0000039) 		PATO_0000467 			
193		0		UBERON_0001682 and (BSPO_0000120 some UBERON_0000468) 		PATO_0000140 and (PHENOSCAPE_complement_of some PATO_0001645) 		UBERON_0001682 and (BSPO_0000121 some UBERON_0000468) 	
193		0		UBERON_0004529 and (BFO_0000053 some PATO_0000039) 		PATO_0000462 			
194		0		UBERON_0007601 		PATO_0000467 			
194		1		UBERON_0007601 		PATO_0000070 and (PHENOSCAPE_complement_of some PATO_0000467) 			
154		1		BSPO_0000082 and (BFO_0000050 some UBERON_3000162) 		PATO_0000467 			
154		1		UBERON_0000180 and (BFO_0000050 some UBERON_3000162) 					
154		0		BSPO_0000082 and (BFO_0000050 some UBERON_3000162) 		PATO_0000462 			
154		0		UBERON_0000180 and (BFO_0000050 some UBERON_3000162) 					
165		1		BSPO_0000083 and (BFO_0000050 some UBERON_0004529) 		PATO_0000467 			
165		1		UBERON_0004068 					
165		1		UBERON_4300007 					
165		1		BSPO_0000077 		PATO_0000467 			
165		1		UBERON_0000093 		PATO_0000467 			
165		1		BSPO_0000077 		PATO_0000467 			
165		1		BSPO_0000077 		PATO_0000587 			
165		1		BSPO_0000083 and (BFO_0000050 some UBERON_0004529) and (BFO_0000053 some PATO_0000591) 		PATO_0000467 			
165		1		UBERON_0004068 and (BFO_0000053 some PATO_0000591) 					
165		1		UBERON_4300007 and (BFO_0000053 some PATO_0000591) 					
165		1		UBERON_0000093 and (BFO_0000053 some null) 		PATO_0000467 			
165		0		BSPO_0000083 and (BFO_0000050 some UBERON_0004529) 		PATO_0000070 and (PHENOSCAPE_complement_of some PATO_0000467) 			
165		0		UBERON_0004068 					
165		0		UBERON_4300007 					
165		0		BSPO_0000077 		PATO_0000070 and (PHENOSCAPE_complement_of some PATO_0000467) 			
165		0		UBERON_0000093 		PATO_0000070 and (PHENOSCAPE_complement_of some PATO_0000467) 			
165		0		BSPO_0000077 		PATO_0000070 and (PHENOSCAPE_complement_of some PATO_0000467) 			
165		0		BSPO_0000077 		PATO_0000117 and (PHENOSCAPE_complement_of some PATO_0000587) 			
165		0		BSPO_0000083 and (BFO_0000050 some UBERON_0004529) and (BFO_0000053 some PATO_0000591) 		PATO_0000462 			
165		0		UBERON_0004068 and (BFO_0000053 some PATO_0000591) 					
165		0		UBERON_4300007 and (BFO_0000053 some PATO_0000591) 					
165		0		UBERON_0000093 and (BFO_0000053 some null) 		PATO_0000462 			
199		0		UBERON_0018289 					
199		0		UBERON_0018289 					
199		0				PATO_0000406 			
199		1		UBERON_0018289 		PATO_0002180 			
199		1		UBERON_0018289 					
192		1		UBERON_0003675 and (BFO_0000053 some (PATO_0000467 and (BFO_0000050 some NCBITaxon_1))) 		PATO_0000463 			
192		0		UBERON_0003675 and (BFO_0000053 some (PATO_0000467 and (BFO_0000050 some NCBITaxon_1))) 		PATO_0001396 and (PHENOSCAPE_complement_of some PATO_0002099) 			
126		1							
126		0							
68		1		UBERON_0018323 		PATO_0000467 			
68		1		UBERON_0018323 					
68		1		UBERON_0018323 and (BFO_0000050 some BSPO_0000028) 					
68		1		UBERON_0018323 and (BFO_0000050 some BSPO_0000028) 					
68		1		UBERON_0018323 and (BFO_0000050 some UBERON_0004637) 					
68		1		UBERON_0018323 and (BFO_0000050 some UBERON_0004637) 					
68		1				PATO_0000467 			
68		0		UBERON_0018323 		PATO_0000070 and (PHENOSCAPE_complement_of some PATO_0000467) 			
68		0		UBERON_0018323 					
68		0		UBERON_0018323 and (BFO_0000050 some BSPO_0000028) 					
68		0		UBERON_0018323 and (BFO_0000050 some BSPO_0000028) 					
68		0		UBERON_0018323 and (BFO_0000050 some UBERON_0004637) 					
68		0		UBERON_0018323 and (BFO_0000050 some UBERON_0004637) 					
68		0				PATO_0000070 and (PHENOSCAPE_complement_of some PATO_0000467) 			
21		0		UBERON_0004704 and (BFO_0000053 some PATOTEMP_499c1f37-c1fe-456a-86be-ce5f94a44782) 		PATO_0000467 			
21		1		BSPO_0000079 and (BFO_0000050 some (UBERON_0004704 and (BFO_0000050 some UBERON_0004704))) 		PATO_0001786 			
21		1		BSPO_0000079 and (BFO_0000050 some (UBERON_0004704 and (BFO_0000050 some UBERON_0004705))) 		PATO_0001786 			
21		1		UBERON_0004704 		PATO_0000070 			
21		1		UBERON_0004704 		PATO_0001505 		UBERON_0004705 	
21		1		UBERON_0004705 		PATO_0000070 			
21		1		UBERON_0018306 and (BFO_0000053 some PATO_0000463) 		PATO_0000467 			
21		1		UBERON_0018306 and (BFO_0000053 some PATO_0000463) 					
201		0		UBERON_0018277 		PATOTEMP_499c1f37-c1fe-456a-86be-ce5f94a44782 			
201		0		UBERON_0018277 					
201		2		UBERON_0018277 		PATO_0000462 			
201		2		UBERON_0018277 					
201		1		UBERON_0018277 		PATO_0001473 			
201		1		UBERON_0018277 					
13		0		UBERON_0001094 		PATO_0001510 			
25		1		UBERON_4200152 		PATO_0000467 			
25		1		UBERON_4200152 					
25		0		UBERON_4200152 		PATO_0000462 			
25		0		UBERON_4200152 					
72		1				PATO_0000467 			
72		0				PATO_0000070 and (PHENOSCAPE_complement_of some PATO_0000467) 			
135		1		UBERON_0003685 					
135		1		UBERON_0003685 and (BFO_0000050 some BSPO_0000084) 					
135		1		UBERON_0003685 and (BFO_0000050 some UBERON_0018283) 					
135		1		UBERONTEMP_d31e7a96-a07f-43a0-82e1-7df554b0f90e and (BFO_0000050 some BSPO_0000084) 					
135		1		UBERONTEMP_d31e7a96-a07f-43a0-82e1-7df554b0f90e and (BFO_0000050 some BSPO_0000084) 					
135		1		UBERONTEMP_d31e7a96-a07f-43a0-82e1-7df554b0f90e and (BFO_0000050 some UBERON_0018283) 					
135		1		UBERONTEMP_d31e7a96-a07f-43a0-82e1-7df554b0f90e and (BFO_0000050 some UBERON_0018283) 					
135		1		UBERON_0003685 		PATO_0000070 			
135		1		UBERON_0003685 and (BFO_0000050 some BSPO_0000084) 					
135		1		UBERON_0003685 and (BFO_0000050 some UBERON_0018283) 					
135		1		UBERONTEMP_d31e7a96-a07f-43a0-82e1-7df554b0f90e and (BFO_0000050 some BSPO_0000084) 					
135		1		UBERONTEMP_d31e7a96-a07f-43a0-82e1-7df554b0f90e and (BFO_0000050 some BSPO_0000084) 					
135		1		UBERONTEMP_d31e7a96-a07f-43a0-82e1-7df554b0f90e and (BFO_0000050 some UBERON_0018283) 					
135		1		UBERONTEMP_d31e7a96-a07f-43a0-82e1-7df554b0f90e and (BFO_0000050 some UBERON_0018283) 					
135		0		UBERON_0003685 					
135		0		UBERON_0003685 and (BFO_0000050 some BSPO_0000084) 					
135		0		UBERON_0003685 and (BFO_0000050 some UBERON_0018283) 					
135		0		UBERONTEMP_d31e7a96-a07f-43a0-82e1-7df554b0f90e and (BFO_0000050 some BSPO_0000084) 					
135		0		UBERONTEMP_d31e7a96-a07f-43a0-82e1-7df554b0f90e and (BFO_0000050 some BSPO_0000084) 					
135		0		UBERONTEMP_d31e7a96-a07f-43a0-82e1-7df554b0f90e and (BFO_0000050 some UBERON_0018283) 					
135		0		UBERONTEMP_d31e7a96-a07f-43a0-82e1-7df554b0f90e and (BFO_0000050 some UBERON_0018283) 					
135		0		UBERON_0003685 		PATO_0000070 			
135		0		UBERON_0003685 and (BFO_0000050 some BSPO_0000084) 					
135		0		UBERON_0003685 and (BFO_0000050 some UBERON_0018283) 					
135		0		UBERONTEMP_d31e7a96-a07f-43a0-82e1-7df554b0f90e and (BFO_0000050 some BSPO_0000084) 					
135		0		UBERONTEMP_d31e7a96-a07f-43a0-82e1-7df554b0f90e and (BFO_0000050 some BSPO_0000084) 					
135		0		UBERONTEMP_d31e7a96-a07f-43a0-82e1-7df554b0f90e and (BFO_0000050 some UBERON_0018283) 					
135		0		UBERONTEMP_d31e7a96-a07f-43a0-82e1-7df554b0f90e and (BFO_0000050 some UBERON_0018283) 					
137		2		UBERON_0010703 					
137		1		UBERON_0001423 		PATO_0000573 		UBERON_0001424 	
137		1		UBERON_2000271 					
137		0		UBERON_0001423 		PATO_0000574 		UBERON_0001424 	
137		0		UBERON_2000271 					
123		1		UBERON_0018357 and (BSPO_0000098 some UBERON_2001967) 		PATO_0002436 		UBERON_0018357 and (BSPO_0000098 some (UBERON_2001967 and (BSPO_0000121 some UBERON_0000468))) 	
123		1		UBERON_0018357 and (BSPO_0000098 some UBERON_2001967) 					
123		0		UBERON_0018357 and (BSPO_0000098 some UBERON_2001967) 		PATO_0000402 			
123		0		UBERON_0018357 and (BSPO_0000098 some UBERON_2001967) 					
26		1		UBERON_0000152 and (BSPO_0000120 some UBERON_0000468) 		PATO_0001590 		UBERON_0000152 and (BSPO_0000121 some UBERON_0000468) 	
26		1		UBERON_0000152 and (BSPO_0000120 some UBERON_0000468) 		OBO_REL_located_in 		UBERON_0000152 and (BSPO_0000121 some UBERON_0000468) 	
26		0		UBERON_0000152 		PATO_0000467 			
26		0		UBERON_0000152 		PATO_0000040 		UBERON_0008897 	
26		0		UBERON_0000152 					
26		0		UBERON_0000152 		PATO_0000467 			
53		0		UBERON_0000161 		PATO_0000070 			
53		0		UBERON_0005744 					
53		0		UBERONTEMP_93300be9-c8a2-4683-bf24-aac2a855eac6 					
53		0		UBERONTEMP_93300be9-c8a2-4683-bf24-aac2a855eac6 					
53		1		UBERON_0000161 and (BFO_0000053 some null) 		PATO_0000070 			
53		1		UBERON_0005744 and (BFO_0000053 some null) 		PATO_0000070 			
53		1		UBERONTEMP_93300be9-c8a2-4683-bf24-aac2a855eac6 and (BFO_0000053 some null) 		PATO_0001555 			
53		1		UBERONTEMP_93300be9-c8a2-4683-bf24-aac2a855eac6 and (BFO_0000053 some null) 		PATO_0001555 			
3		0		 		 		 	
13		1		 		 		 	
15		0		 		 		 	
16		0		 		 		 	
16		1		 		 		 	
65		3		 		 		 	
103		0		 		 		 	
150		0		 		 		 	
150		1		 		 		 	
150		2		 		 		 	
150		3		 		 		 	
187		0		 		 		 	
187		1		 		 		 	
